fips_state_code,state_name,fips_county_code,county_name
,,045,Cottonwood Lake township
,,045,Fountain township
,,045,Glen township
,,045,Glover township
,,045,Harmony township
,,045,Hillside township
,,045,Hosmer city
,,045,Hosmer township
,,045,Hudson township
,,045,Huntley township
,,045,Ipswich city
,,045,Ipswich township
,,045,Kent township
,,045,Liberty township
,,045,Madison township
,,045,Modena township
,,045,Montpelier township
,,045,North Bryant township
,,045,Odessa township
,,045,Pembrook township
,,045,Powell township
,,045,Richland township
,,045,Roscoe city
,,045,Rosette township
,,045,Sangamon township
,,045,Union township
,,045,Vermont township
,,047,Argentine township
,,047,Edgemont city
,,047,Hot Springs city
,,047,Northeast Fall River UT
,,047,Oelrichs town
,,047,Provo township
,,047,Southwest Fall River UT
,,049,Arcade township
,,049,Bryant township
,,049,Centerville township
,,049,Chelsea town
,,049,Clark township
,,049,Cresbard town
,,049,Devoe township
,,049,Ellisville township
,,049,Emerson township
,,049,Enterprise township
,,049,Fairview township
,,049,Faulkton city
,,049,Freedom township
,,049,Hillsdale township
,,049,Irving township
,,049,Lafoon township
,,049,Myron township
,,049,Onaka town
,,049,O'Neil township
,,049,Orient town
,,049,Orient township
,,049,Pioneer township
,,049,Pulaski UT
,,049,Rockham town
,,049,Saratoga township
,,049,Seneca town
,,049,Sherman township
,,049,Southwest Faulk UT
,,049,Tamworth township
,,049,Union township
,,049,Wesley township
,,049,Zell township
,,051,Adams township
,,051,Alban township
,,051,Albee town
,,051,Big Stone township
,,051,Big Stone City city
,,051,Blooming Valley township
,,051,Farmington township
,,051,Georgia township
,,051,Grant Center township
,,051,Kilborn township
,,051,La Bolt town
,,051,Lura township
,,051,Madison township
,,051,Marvin town
,,051,Mazeppa township
,,051,Melrose township
,,051,Milbank city
,,051,Osceola township
,,051,Revillo town
,,051,Stockholm town
,,051,Stockholm township
,,051,Strandburg town
,,051,Troy township
,,051,Twin Brooks town
,,051,Twin Brooks township
,,051,Vernon township
,,053,Bonesteel city
,,053,Burke city
,,053,Dallas town
,,053,Dixon township
,,053,East Gregory UT
,,053,Edens township
,,053,Fairfax town
,,053,Fairfax township
,,053,Gregory city
,,053,Herrick town
,,053,Jones township
,,053,Landing Creek township
,,053,North Gregory UT
,,053,Pleasant Valley township
,,053,Schriever township
,,053,Southeast Gregory UT
,,053,Star Valley township
,,053,West Gregory UT
,,057,Brantford township
,,057,Bryant city
,,057,Castlewood city
,,057,Castlewood township
,,057,Cleveland township
,,057,Dempster township
,,057,Dixon township
,,057,Estelline city
,,057,Estelline township
,,057,Florence township
,,057,Garfield township
,,057,Hamlin township
,,057,Hayti town
,,057,Hayti township
,,057,Hazel town
,,057,Lake Norden city
,,057,Norden township
,,057,Opdahl township
,,057,Oxford township
,,059,Alden township
,,059,Alpha township
,,059,Bates township
,,059,Burdette township
,,059,Campbell township
,,059,Carlton township
,,059,Cedar township
,,059,Como township
,,059,Florence township
,,059,Gilbert township
,,059,Glendale township
,,059,Grand township
,,059,Greenleaf township
,,059,Hiland township
,,059,Holden township
,,059,Hulbert township
,,059,Linn township
,,059,Logan township
,,059,Midland township
,,059,Miller city
,,059,Miller township
,,059,Mondamin township
,,059,Northwest Hand UT
,,059,Ohio township
,,059,Ontario township
,,059,Park township
,,059,Pearl township
,,059,Plato township
,,059,Pleasant Valley township
,,059,Ree Heights town
,,059,Ree Heights UT
,,059,Riverside township
,,059,Rockdale township
,,059,Rose Hill township
,,059,St. Lawrence town
,,059,St. Lawrence township
,,059,Spring Hill township
,,059,Spring Lake township
,,059,Wessington city
,,059,Wheaton township
,,059,York township
,,061,Alexandria city
,,061,Beulah township
,,061,Edgerton township
,,061,Emery city
,,061,Fairview township
,,061,Farmer town
,,061,Fulton town
,,061,Hanson township
,,061,Jasper township
,,061,Plano township
,,061,Pleasant township
,,061,Rosedale township
,,061,Spring Lake township
,,061,Taylor township
,,061,Wayne township
,,061,Worthen township
,,065,Blunt city
,,065,Crow Creek UT
,,065,Harrold town
,,065,North Hughes UT
,,065,Pierre city
,,065,Raber township
,,065,West Hughes UT
,,067,Capital township
,,067,Clayton township
,,067,Cross Plains township
,,067,Dimock town
,,067,Fair township
,,067,Foster township
,,067,Freeman city
,,067,German township
,,067,Grandview township
,,067,Kassel township
,,067,Kaylor township
,,067,Kulm township
,,067,Liberty township
,,067,Menno city
,,067,Milltown township
,,067,Molan township
,,067,Oak Hollow township
,,067,Olivet town
,,067,Parkston city
,,067,Pleasant township
,,067,Sharon township
,,067,Silver Lake township
,,067,Starr township
,,067,Susquehanna township
,,067,Sweet township
,,067,Tripp city
,,067,Valley township
,,067,Wittenberg township
,,067,Wolf Creek township
,,069,Central Hyde UT
,,069,Crow Creek UT
,,069,Highmore city
,,069,North Hyde UT
,,069,Valley township
,,069,William Hamilton township
,,071,Belvidere town
,,071,Cottonwood town
,,071,Grandview II township
,,071,Interior town
,,071,Interior township
,,071,Jewett township
,,071,Kadoka city
,,071,Northeast Jackson UT
,,071,Northwest Jackson UT
,,071,Southeast Jackson UT
,,071,Southwest Jackson UT
,,071,Wall township
,,071,Weta township
,,073,Alpena town
,,073,Alpena township
,,073,Anina township
,,073,Blaine township
,,073,Chery township
,,073,Crow township
,,073,Crow Lake township
,,073,Dale UT
,,073,Franklin township
,,073,Harmony township
,,073,Lane town
,,073,Logan township
,,073,Marlar township
,,073,Media UT
,,073,Pleasant township
,,073,Viola township
,,073,Wessington Springs city
,,073,Wessington Springs township
,,075,Buffalo township
,,075,Central Jones UT
,,075,Draper town
,,075,Draper township
,,075,Dunkel township
,,075,Grandview UT
,,075,Kolls township
,,075,Mullen township
,,075,Murdo city
,,075,Mussman township
,,075,North Jones UT
,,075,Okaton township
,,075,Rich Valley UT
,,075,Scovil township
,,075,South Creek township
,,075,Virgil township
,,075,Westover UT
,,075,Williams Creek township
,,075,Zickrick township
,,077,Arlington city
,,077,Badger town
,,077,Badger township
,,077,Baker township
,,077,Bancroft town
,,077,Denver township
,,077,De Smet city
,,077,De Smet township
,,077,Erwin town
,,077,Esmond township
,,077,Hartland township
,,077,Hetland town
,,077,Iroquois city
,,077,Iroquois township
,,077,Lake Preston city
,,077,Le Sueur township
,,077,Manchester township
,,077,Mathews township
,,077,Oldham city
,,077,Spirit Lake township
,,077,Spring Lake township
,,077,Whitewood township
,,079,Badus township
,,079,Chester township
,,079,Clarno township
,,079,Concord township
,,079,Farmington township
,,079,Franklin township
,,079,Herman township
,,079,Lake View township
,,079,Le Roy township
,,079,Madison city
,,079,Nunda town
,,079,Nunda township
,,079,Orland township
,,079,Ramona town
,,079,Rutland township
,,079,Summit township
,,079,Wayne township
,,079,Wentworth village
,,079,Wentworth township
,,079,Winfred township
,,081,Central City city
,,081,Deadwood city
,,081,Lead city
,,081,North Lawrence UT
,,081,St. Onge township
,,081,South Lawrence UT
,,081,Spearfish city
,,081,Whitewood city
,,083,Beresford city
,,083,Brooklyn township
,,083,Canton city
,,083,Canton township
,,083,Dayton township
,,083,Delapre township
,,083,Delaware township
,,083,Eden township
,,083,Fairview town
,,083,Fairview township
,,083,Grant township
,,083,Harrisburg city
,,083,Highland township
,,083,Hudson town
,,083,La Valley township
,,083,Lennox city
,,083,Lincoln township
,,083,Lynn township
,,083,Norway township
,,083,Perry township
,,083,Pleasant township
,,083,Sioux Falls city
,,083,Springdale township
,,083,Tea city
,,083,Worthing city
,,085,Bailey township
,,085,Black Dog UT
,,085,Central Lyman UT
,,085,East Lyman UT
,,085,Iona township
,,085,Kennebec town
,,085,Lower Brule UT
,,085,Oacoma town
,,085,Oacoma township
,,085,Pleasant township
,,085,Pratt township
,,085,Presho city
,,085,Reliance town
,,085,Rex township
,,085,Rose township
,,085,Vivian township
,,085,West Lyman UT
,,087,Benton township
,,087,Bridgewater city
,,087,Bridgewater township
,,087,Brookfield township
,,087,Canistota city
,,087,Canistota township
,,087,Emery township
,,087,Grant township
,,087,Greenland township
,,087,Jefferson township
,,087,Montrose city
,,087,Montrose township
,,087,Pearl township
,,087,Ramsey township
,,087,Richland township
,,087,Salem city
,,087,Salem township
,,087,Spencer city
,,087,Spring Valley township
,,087,Sun Prairie township
,,087,Union township
,,089,Carl township
,,089,Central McPherson UT
,,089,Eureka city
,,089,Hillsview town
,,089,Hoffman township
,,089,Leola city
,,089,Long Lake town
,,089,Wachter township
,,089,Wacker township
,,089,Weber township
,,089,West McPherson UT
,,089,Wetonka town
,,091,Britton city
,,091,Buffalo township
,,091,Dayton township
,,091,Dumarce township
,,091,Eden town
,,091,Eden township
,,091,Fort township
,,091,Hamilton township
,,091,Hickman township
,,091,La Belle township
,,091,Lake township
,,091,Lake City town
,,091,Langford town
,,091,Lowell township
,,091,McKinley township
,,091,Miller township
,,091,Newark township
,,091,Newport township
,,091,Nordland township
,,091,Pleasant Valley township
,,091,Red Iron Lake township
,,091,Sisseton township
,,091,Stena township
,,091,Veblen city
,,091,Veblen township
,,091,Victor township
,,091,Waverly township
,,091,Weston township
,,091,White township
,,091,Wismer township
,,093,Belle Fourche-Cheyenne Valleys UT
,,093,Box Elder city
,,093,Buffalo Chip town
,,093,Dakota township
,,093,Eagle township
,,093,Elm Springs township
,,093,Faith city
,,093,Howard township
,,093,Lakeside township
,,093,North Meade UT
,,093,Piedmont city
,,093,Smithville township
,,093,Southwest Meade UT
,,093,Sturgis city
,,093,Summerset city
,,093,Union township
,,093,Upper Red Owl township
,,095,Bad Nation township
,,095,Blackpipe township
,,095,Butte township
,,095,Cedarbutte UT
,,095,Central Mellette UT
,,095,Cody township
,,095,Fairview township
,,095,Mosher township
,,095,New Surprise Valley township
,,095,Norris township
,,095,Prospect township
,,095,Red Fish township
,,095,Ring Thunder township
,,095,Riverside township
,,095,Rocky Ford township
,,095,Rosebud township
,,095,Running Bird township
,,095,Surprise Valley township
,,095,White River city
,,095,Wood town
,,097,Adams township
,,097,Beaver township
,,097,Belleview township
,,097,Canova town
,,097,Canova township
,,097,Carthage city
,,097,Carthage township
,,097,Clearwater township
,,097,Clinton township
,,097,Grafton township
,,097,Green Valley township
,,097,Henden township
,,097,Howard city
,,097,Howard township
,,097,Miner township
,,097,Redstone township
,,097,Rock Creek township
,,097,Roswell township
,,097,Vermillion township
,,097,Vilas town
,,099,Baltic city
,,099,Benton township
,,099,Brandon township
,,099,Brandon city
,,099,Buffalo township
,,099,Burk township
,,099,Clear Lake township
,,099,Colton city
,,099,Crooks city
,,099,Dell Rapids city
,,099,Dell Rapids township
,,099,Edison township
,,099,Garretson city
,,099,Grand Meadow township
,,099,Hartford city
,,099,Hartford township
,,099,Highland township
,,099,Humboldt town
,,099,Humboldt township
,,099,Logan township
,,099,Lyons township
,,099,Mapleton township
,,099,Palisade township
,,099,Red Rock township
,,099,Sherman town
,,099,Sioux Falls city
,,099,Split Rock township
,,099,Sverdrup township
,,099,Taopi township
,,099,Valley Springs city
,,099,Valley Springs township
,,099,Wall Lake township
,,099,Wayne township
,,099,Wellington township
,,101,Alliance township
,,101,Blinsmon township
,,101,Clare township
,,101,Colman city
,,101,Colman township
,,101,Egan city
,,101,Egan township
,,101,Enterprise township
,,101,Flandreau city
,,101,Flandreau township
,,101,Fremont township
,,101,Grovena township
,,101,Jefferson township
,,101,Lone Rock township
,,101,Lynn township
,,101,Riverview township
,,101,Spring Creek township
,,101,Trent town
,,101,Union township
,,101,Ward town
,,101,Ward township
,,103,Ash township
,,103,Box Elder city
,,103,Castle Butte township
,,103,Cedar Butte township
,,103,Central Pennington UT
,,103,Conata township
,,103,Crooked Creek township
,,103,Dalzell Canyon UT
,,103,East Central Pennington UT
,,103,Fairview township
,,103,Flat Butte township
,,103,Hill City city
,,103,Huron township
,,103,Imlay township
,,103,Keystone town
,,103,Lake Creek township
,,103,Lake Flat township
,,103,Lake Hill township
,,103,Mount Rushmore UT
,,103,New Underwood city
,,103,Northeast Pennington UT
,,103,Owanka township
,,103,Peno township
,,103,Quinn town
,,103,Quinn township
,,103,Rainy Creek/Cheyenne township
,,103,Rapid City city
,,103,Rapid City East UT
,,103,Scenic township
,,103,Shyne township
,,103,Sunnyside township
,,103,Wall town
,,103,Wasta town
,,103,Wasta township
,,103,West Pennington UT
,,105,Ada township
,,105,Antelope township
,,105,Barrett township
,,105,Beck-Highland township
,,105,Bison town
,,105,Bison township
,,105,Burdick township
,,105,Cash township
,,105,Castle Butte UT
,,105,Central Perkins UT
,,105,Chance township
,,105,Chaudoin township
,,105,Clark township
,,105,De Witt township
,,105,Duck Creek UT
,,105,Duell township
,,105,Englewood township
,,105,Flat Creek township
,,105,Foster township
,,105,Fredlund township
,,105,Glendo township
,,105,Grand River township
,,105,Hall township
,,105,Horse Creek township
,,105,Jones UT
,,105,Lemmon city
,,105,Liberty township
,,105,Lincoln township
,,105,Lodgepole township
,,105,Lone Tree township
,,105,Maltby township
,,105,Marshfield township
,,105,Martin township
,,105,Meadow township
,,105,Moreau township
,,105,Northeast Perkins UT
,,105,Plateau township
,,105,Pleasant Valley UT
,,105,Rainbow township
,,105,Rockford township
,,105,Scotch Cap township
,,105,Sidney township
,,105,South Perkins UT
,,105,Strool township
,,105,Trail township
,,105,Vail township
,,105,Viking township
,,105,Vrooman township
,,105,Wells township
,,105,White Butte township
,,105,White Hill UT
,,105,Wilson township
,,109,Agency township
,,109,Alto township
,,109,Becker township
,,109,Bossko township
,,109,Bryant township
,,109,Claire City town
,,109,Corona town
,,109,Dry Wood Lake township
,,109,Easter township
,,109,Enterprise township
,,109,Garfield township
,,109,Geneseo township
,,109,Goodwill township
,,109,Grant township
,,109,Harmon township
,,109,Hart township
,,109,Lake township
,,109,Lawrence township
,,109,Lee township
,,109,Lien township
,,109,Lockwood township
,,109,Long Hollow township
,,109,Minnesota township
,,109,New Effington town
,,109,Norway township
,,109,One Road township
,,109,Ortley town
,,109,Ortley township
,,109,Peever town
,,109,Rosholt town
,,109,Sisseton city
,,109,Sisseton township
,,109,Springdale township
,,109,Spring Grove township
,,109,Summit town
,,109,Summit township
,,109,Victor township
,,109,White Rock town
,,109,White Rock township
,,109,Wilmot city
,,111,Afton township
,,111,Artesian town
,,111,Benedict township
,,111,Butler township
,,111,Diana township
,,111,Elliott township
,,111,Floyd township
,,111,Jackson township
,,111,Letcher town
,,111,Letcher township
,,111,Logan township
,,111,Oneida township
,,111,Ravenna township
,,111,Silver Creek township
,,111,Twin Lake township
,,111,Union township
,,111,Warren township
,,111,Woonsocket city
,,111,Woonsocket township
,,115,Antelope township
,,115,Ashton city
,,115,Athol township
,,115,Belle Plaine township
,,115,Belmont township
,,115,Benton township
,,115,Beotia township
,,115,Brentford town
,,115,Buffalo township
,,115,Capitola township
,,115,Clifton township
,,115,Conde city
,,115,Conde township
,,115,Cornwall township
,,115,Crandon township
,,115,Doland city
,,115,Exline township
,,115,Frankfort city
,,115,Frankfort township
,,115,Garfield township
